timestamp,fundingRate,price,position,fees_paid,profit,trade_id,btc_balance
2020-09-13 18:00:00.004,"0,0001","3,07906713",,"0,0","0,0",,"5,0"
2020-09-14 02:00:00.003,"0,0001","3,26614922",,"0,0","0,0",,"5,0"
2020-09-14 10:00:00.008,"0,0001","3,36619433",,"0,0","0,0",,"5,0"
2020-09-14 18:00:00.000,"0,0001","3,38217011",,"0,0","0,0",,"5,0"
2020-09-15 02:00:00.000,"0,0001","3,2661",,"0,0","0,0",,"5,0"
2020-09-15 10:00:00.010,"0,0001","3,18395474",,"0,0","0,0",,"5,0"
2020-09-15 18:00:00.003,"0,0001","3,07753248",,"0,0","0,0",,"5,0"
2020-09-16 02:00:00.014,"0,0001","2,932316",,"0,0","0,0",,"5,0"
2020-09-16 10:00:00.000,"0,0001","2,74065632",,"0,0","0,0",,"5,0"
2020-09-16 18:00:00.001,"0,0001","2,53522008",,"0,0","0,0",,"5,0"
2020-09-17 02:00:00.006,"0,0001","2,53581499",,"0,0","0,0",,"5,0"
2020-09-17 10:00:00.012,"0,0001","2,52989963",,"0,0","0,0",,"5,0"
2020-09-17 18:00:00.000,"0,0001","2,60672148",,"0,0","0,0",,"5,0"
2020-09-18 02:00:00.001,"0,0001","2,88371257",,"0,0","0,0",,"5,0"
2020-09-18 10:00:00.002,"0,0001","2,95180373",,"0,0","0,0",,"5,0"
2020-09-18 18:00:00.002,"0,0001","2,91502609",,"0,0","0,0",,"5,0"
2020-09-19 02:00:00.000,"-1,36e-05","3,108",,"0,0","0,0",,"5,0"
2020-09-19 10:00:00.005,"0,0001","3,0767",,"0,0","0,0",,"5,0"
2020-09-19 18:00:00.008,"0,0001","3,012",,"0,0","0,0",,"5,0"
2020-09-20 02:00:00.002,"0,0001","3,02350083",,"0,0","0,0",,"5,0"
2020-09-20 10:00:00.005,"-0,00020633","2,9473",long,"0,0029473","-0,0028540179549999996",0,"5,0"
2020-09-20 18:00:00.005,"-0,00042585","2,8076",long,"0,0","0,003403464344999999",0,"5,0"
2020-09-21 02:00:00.000,"0,0001","2,8635",long,"0,0","0,004723414345",0,"5,0"
2020-09-21 10:00:00.001,"0,0001","2,72931025",long,"0,0","0,006356448970000001",0,"5,0"
2020-09-21 18:00:00.000,"0,0001","2,68388483",,"0,0026838848300000002","0,007789242225000001",0,"5,0"
2020-09-22 02:00:00.001,"-4,279e-05","2,75474134",,"0,0","0,0",,"5,00290222670434"
2020-09-22 10:00:00.000,"0,0001","2,67017028",,"0,0","0,0",,"5,00290222670434"
2020-09-22 18:00:00.004,"0,0001","2,89631346",,"0,0","0,0",,"5,00290222670434"
2020-09-23 02:00:00.007,"0,0001","2,91152001",,"0,0","0,0",,"5,00290222670434"
2020-09-23 10:00:00.001,"0,0001","2,77199976",,"0,0","0,0",,"5,00290222670434"
2020-09-23 18:00:00.001,"0,0001","2,9083",,"0,0","0,0",,"5,00290222670434"
